nld,ld,cycles
0.007805703622768778,0.0010438132367353047,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.010380510436109547,0.0014149468320189683,0.0

0.009905320722635724,0.0013453592829032815,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.0106953908310371,0.0014613385314294262,0.0

0.00862110998709853,0.0011597924852614495,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.011785556133011799,0.0016237094793660294,0.0
0.011785556133011799,0.0016237094793660294,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.011939794955309502,0.0016469053290712585,0.0
0.011939794955309502,0.0016469053290712585,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.012093662150636675,0.0016701011787764873,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.012093662150636675,0.0016701011787764873,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.012247158759168264,0.0016932970284817164,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.012247158759168264,0.0016932970284817164,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.011785556133011799,0.0016237094793660294,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.012400285818163992,0.0017164928781869453,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.012400285818163992,0.0017164928781869453,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.012553044361976351,0.0017396887278921741,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.012553044361976351,0.0017396887278921741,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.011939794955309502,0.0016469053290712585,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.012705435422058708,0.0017628845775974032,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.012705435422058708,0.0017628845775974032,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.011785556133011799,0.0016237094793660294,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.012247158759168264,0.0016932970284817164,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.012857460026973966,0.0017860804273026323,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.012857460026973966,0.0017860804273026323,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.013009119202401553,0.0018092762770078614,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.013009119202401553,0.0018092762770078614,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.012400285818163992,0.0017164928781869453,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.012093662150636675,0.0016701011787764873,0.0
0.013160413971146867,0.0018324721267130902,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.013160413971146867,0.0018324721267130902,0.0
0.012553044361976351,0.0017396887278921741,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.012247158759168264,0.0016932970284817164,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.013311345353148152,0.0018556679764183193,0.0
0.013311345353148152,0.0018556679764183193,0.0
0.012705435422058708,0.0017628845775974032,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.012857460026973966,0.0017860804273026323,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.013461914365485383,0.0018788638261235482,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.013461914365485383,0.0018788638261235482,0.0
0.012400285818163992,0.0017164928781869453,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.010064101274664172,0.0013685551326085106,0.0
0.01361212202238804,0.001902059675828777,0.0
0.013009119202401553,0.0018092762770078614,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.010222497487220594,0.0013917509823137394,0.0
0.01376196933524243,0.0019252555255340064,0.0
0.012705435422058708,0.0017628845775974032,0.0
0.011008751005732731,0.0015077302308398844,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.013160413971146867,0.0018324721267130902,0.0
0.01376196933524243,0.0019252555255340064,0.0
0.011785556133011799,0.0016237094793660294,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.011475959432178828,0.0015773177799555712,0.0
0.010380510436109547,0.0014149468320189683,0.0
0.011785556133011799,0.0016237094793660294,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.011164863668119529,0.0015309260805451135,0.0
0.013311345353148152,0.0018556679764183193,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.012857460026973966,0.0017860804273026323,0.0
0.010538141194120887,0.0014381426817241974,0.0
0.011939794955309502,0.0016469053290712585,0.0
0.013911457312600573,0.0019484513752392352,0.0
0.013911457312600573,0.0019484513752392352,0.0
0.011939794955309502,0.0016469053290712585,0.0
0.011630944640644958,0.0016005136296608003,0.0
0.01406058696018797,0.001971647224944464,0.0
0.01406058696018797,0.001971647224944464,0.0
0.012093662150636675,0.0016701011787764873,0.0
0.013461914365485383,0.0018788638261235482,0.0
0.010852260413642956,0.0014845343811346555,0.0
0.011320599458643166,0.0015541219302503424,0.0
0.013009119202401553,0.0018092762770078614,0.0
0.0106953908310371,0.0014613385314294262,0.0
0.012093662150636675,0.0016701011787764873,0.0
