SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
500.0,0,0,0.0,373.1382907863632,500.0,7.863632163207512e-07,0.0
458.233035,0,0,0.13491,297.96541500000006,458.233035,0.0,-5.684341886080802e-14
315.9321,0,0,0.134895,165.586095,315.9321,0.0,-2.842170943040401e-14
77.00598,0,0,0.13488,72.62575500000001,77.00598,0.0,-1.4210854715202004e-14
2.36865,0,0,0.13402499999999998,9.430439181191563,2.36865,0.0,8.188084355659559e-07
0.132045,0,0,0.132045,0.13394999999999999,0.132045,-2.2726499448065696e-22,0.0
0.13041,0,0,0.13041,0.13392,0.13041,-2.2726499448065696e-22,0.0
0.127425,0,0,0.127425,0.13385999999999998,0.127425,-2.2726499448065696e-22,0.0
0.13017,0,0,0.13017,0.133875,0.13017,-2.2726499448065696e-22,0.0
0.130155,0,0,0.130155,0.13407,0.130155,-2.2726499448065696e-22,0.0
0.13248,0,0,0.13248,0.134565,0.13248,-2.2726499448065696e-22,0.0
0.13252499999999998,0,0,0.13252499999999998,0.134385,0.13252499999999998,-2.2726499448065696e-22,0.0
0.13317,-1.0587911840678754e-22,0,0.13317,0.13418999999999998,0.13317,-2.2714042540216304e-22,0.0
0.13280999999999998,0.0,0,0.13280999999999998,0.133455,0.13280999999999998,-2.2714042540216304e-22,0.0
0.134205,0.0,0,0.134205,0.13399578593212794,0.134205,7.859321279335418e-07,0.0
0.134205,0.0,0,0.134205,0.13423418164037182,0.134205,0.0,8.183596281615661e-07
0.13458,0.0,0,0.13458,0.13438578593212794,0.13458,7.859321279335418e-07,0.0
0.134895,0.0,0,0.134895,0.13473000000000002,0.134895,0.0,-2.7755575615628914e-17
0.13491,0.0,0,0.13491,0.13474500000000003,0.13491,0.0,-2.7755575615628914e-17
0.13493999999999998,0.0,0,0.13493999999999998,0.13480500000000004,0.13493999999999998,0.0,-2.7755575615628914e-17
0.13497,0.0,0,0.13497,0.13488000000000003,0.13497,0.0,-2.7755575615628914e-17
